model-1724421432,1724421478.698, 0.79, 0.1574, 0.72, 0.1847
model-1724421432,1724421478.755, 0.87, 0.1228, 0.79, 0.1494
model-1724421432,1724421478.808, 0.74, 0.1916, 0.75, 0.156
model-1724421432,1724421478.862, 0.78, 0.144, 0.85, 0.1333
model-1724421432,1724421478.915, 0.74, 0.1688, 0.7, 0.1777
model-1724421432,1724421478.969, 0.79, 0.1353, 0.78, 0.1495
model-1724421432,1724421479.027, 0.75, 0.1609, 0.76, 0.1487
model-1724421432,1724421479.081, 0.77, 0.1633, 0.7, 0.1827
model-1724421432,1724421479.133, 0.66, 0.1844, 0.72, 0.1996
model-1724421432,1724421479.186, 0.7, 0.1946, 0.76, 0.1827
model-1724421432,1724421479.24, 0.69, 0.1999, 0.74, 0.1729
model-1724421432,1724421479.304, 0.73, 0.1876, 0.79, 0.1676
model-1724421432,1724421479.367, 0.74, 0.1847, 0.8, 0.1493
model-1724421432,1724421479.427, 0.73, 0.1753, 0.65, 0.221
model-1724421432,1724421479.479, 0.77, 0.1619, 0.74, 0.1776
model-1724421432,1724421479.539, 0.72, 0.1683, 0.77, 0.153
model-1724421432,1724421479.594, 0.78, 0.1524, 0.66, 0.1842
model-1724421432,1724421479.659, 0.79, 0.1638, 0.66, 0.2072
model-1724421432,1724421479.721, 0.8, 0.1792, 0.82, 0.1203
model-1724421432,1724421479.78, 0.76, 0.1649, 0.74, 0.1717
model-1724421432,1724421479.833, 0.77, 0.1674, 0.81, 0.1372
model-1724421432,1724421479.897, 0.72, 0.1777, 0.71, 0.1947
model-1724421432,1724421479.957, 0.71, 0.18, 0.78, 0.1336
model-1724421432,1724421480.012, 0.75, 0.1938, 0.81, 0.1422
model-1724421432,1724421480.065, 0.61, 0.228, 0.71, 0.1888
model-1724421432,1724421480.117, 0.82, 0.1426, 0.76, 0.1695
model-1724421432,1724421480.17, 0.84, 0.1299, 0.75, 0.1781
model-1724421432,1724421480.225, 0.68, 0.1912, 0.76, 0.1713
model-1724421432,1724421480.277, 0.78, 0.1533, 0.71, 0.1794
model-1724421432,1724421480.338, 0.7, 0.1802, 0.8, 0.1505
model-1724421432,1724421480.398, 0.76, 0.1685, 0.79, 0.1424
model-1724421432,1724421480.458, 0.78, 0.1544, 0.76, 0.1656
model-1724421432,1724421480.511, 0.8, 0.15, 0.8, 0.1404
model-1724421432,1724421480.569, 0.72, 0.1884, 0.77, 0.1722
model-1724421432,1724421480.633, 0.79, 0.1473, 0.86, 0.1256
model-1724421432,1724421480.686, 0.78, 0.1656, 0.78, 0.1649
model-1724421432,1724421480.738, 0.76, 0.1619, 0.85, 0.1148
model-1724421432,1724421480.797, 0.71, 0.1768, 0.68, 0.1877
model-1724421432,1724421480.854, 0.76, 0.1705, 0.71, 0.1798
model-1724421432,1724421480.907, 0.77, 0.144, 0.73, 0.1551
model-1724421432,1724421480.96, 0.84, 0.1238, 0.76, 0.1686
model-1724421432,1724421481.013, 0.74, 0.1659, 0.76, 0.1767
model-1724421432,1724421481.066, 0.74, 0.1741, 0.77, 0.1627
model-1724421432,1724421481.119, 0.65, 0.2053, 0.77, 0.1676
model-1724421432,1724421481.172, 0.76, 0.1684, 0.69, 0.1925
model-1724421432,1724421481.225, 0.8, 0.145, 0.75, 0.1723
model-1724421432,1724421481.278, 0.79, 0.1534, 0.79, 0.1348
model-1724421432,1724421481.331, 0.78, 0.1625, 0.79, 0.1427
model-1724421432,1724421481.382, 0.79, 0.1488, 0.75, 0.1765
model-1724421432,1724421481.436, 0.69, 0.1989, 0.76, 0.1745
model-1724421432,1724421481.487, 0.67, 0.1825, 0.71, 0.186
model-1724421432,1724421481.552, 0.66, 0.2361, 0.79, 0.1633
model-1724421432,1724421481.615, 0.76, 0.1753, 0.77, 0.1668
model-1724421432,1724421481.669, 0.74, 0.186, 0.72, 0.1823
model-1724421432,1724421481.721, 0.72, 0.2148, 0.72, 0.1794
model-1724421432,1724421481.78, 0.79, 0.169, 0.77, 0.1585
model-1724421432,1724421481.833, 0.79, 0.144, 0.81, 0.1348
model-1724421432,1724421481.888, 0.66, 0.2208, 0.75, 0.1678
model-1724421432,1724421481.945, 0.71, 0.1841, 0.81, 0.1595
model-1724421432,1724421482.006, 0.75, 0.158, 0.81, 0.145
model-1724421432,1724421482.06, 0.79, 0.1731, 0.74, 0.1832
model-1724421432,1724421482.115, 0.8, 0.157, 0.78, 0.1553
model-1724421432,1724421482.168, 0.78, 0.1434, 0.71, 0.1855
model-1724421432,1724421482.232, 0.75, 0.1758, 0.78, 0.1708
model-1724421432,1724421482.295, 0.67, 0.2018, 0.76, 0.16
model-1724421432,1724421482.35, 0.77, 0.1534, 0.74, 0.1635
model-1724421432,1724421482.402, 0.75, 0.173, 0.82, 0.1368
model-1724421432,1724421482.463, 0.71, 0.1838, 0.77, 0.1513
model-1724421432,1724421482.518, 0.77, 0.1526, 0.75, 0.1527
model-1724421432,1724421482.571, 0.76, 0.1819, 0.78, 0.1499
model-1724421432,1724421482.624, 0.82, 0.1414, 0.77, 0.158
model-1724421432,1724421482.677, 0.83, 0.1359, 0.77, 0.1565
model-1724421432,1724421482.736, 0.73, 0.1953, 0.71, 0.1948
model-1724421432,1724421482.8, 0.8, 0.1605, 0.76, 0.1624
model-1724421432,1724421482.856, 0.74, 0.1681, 0.74, 0.1715
model-1724421432,1724421482.91, 0.71, 0.1775, 0.72, 0.1871
model-1724421432,1724421482.962, 0.73, 0.1739, 0.76, 0.1783
model-1724421432,1724421483.017, 0.77, 0.1615, 0.81, 0.1378
model-1724421432,1724421483.069, 0.77, 0.1648, 0.77, 0.1738
model-1724421432,1724421483.123, 0.77, 0.1534, 0.76, 0.1644
model-1724421432,1724421483.179, 0.79, 0.1418, 0.81, 0.14
model-1724421432,1724421483.238, 0.79, 0.1463, 0.81, 0.1419
model-1724421432,1724421483.296, 0.76, 0.1579, 0.74, 0.1756
model-1724421432,1724421483.351, 0.81, 0.1542, 0.74, 0.1769
model-1724421432,1724421483.403, 0.79, 0.1393, 0.78, 0.156
model-1724421432,1724421483.457, 0.74, 0.1558, 0.75, 0.1793
model-1724421432,1724421483.511, 0.76, 0.1584, 0.83, 0.1346
model-1724421432,1724421483.564, 0.75, 0.1644, 0.85, 0.1283
model-1724421432,1724421483.619, 0.72, 0.172, 0.7, 0.1945
model-1724421432,1724421483.677, 0.79, 0.1526, 0.79, 0.1469
model-1724421432,1724421483.73, 0.77, 0.1767, 0.79, 0.157
model-1724421432,1724421483.796, 0.78, 0.1557, 0.74, 0.1659
model-1724421432,1724421483.86, 0.71, 0.1774, 0.76, 0.1555
model-1724421432,1724421483.919, 0.81, 0.1483, 0.79, 0.1511
model-1724421432,1724421483.972, 0.74, 0.1735, 0.78, 0.168
model-1724421432,1724421484.025, 0.7, 0.1865, 0.76, 0.1535
model-1724421432,1724421484.08, 0.86, 0.1475, 0.79, 0.1515
model-1724421432,1724421484.139, 0.82, 0.1368, 0.73, 0.1539
model-1724421432,1724421484.192, 0.77, 0.1725, 0.79, 0.1354
model-1724421432,1724421484.246, 0.85, 0.1187, 0.79, 0.1537
model-1724421432,1724421484.298, 0.75, 0.1676, 0.86, 0.122
model-1724421432,1724421484.351, 0.79, 0.1441, 0.77, 0.1727
model-1724421432,1724421484.404, 0.76, 0.1598, 0.72, 0.195
model-1724421432,1724421484.457, 0.86, 0.1127, 0.74, 0.1537
model-1724421432,1724421484.509, 0.73, 0.1652, 0.71, 0.1865
model-1724421432,1724421484.569, 0.8, 0.1528, 0.68, 0.2116
model-1724421432,1724421484.622, 0.82, 0.137, 0.67, 0.1918
model-1724421432,1724421484.676, 0.77, 0.16, 0.73, 0.1768
model-1724421432,1724421484.729, 0.76, 0.1631, 0.79, 0.1444
model-1724421432,1724421484.782, 0.78, 0.1742, 0.73, 0.1839
model-1724421432,1724421484.835, 0.84, 0.1114, 0.74, 0.1672
model-1724421432,1724421484.894, 0.76, 0.1553, 0.78, 0.1489
model-1724421432,1724421484.952, 0.78, 0.1604, 0.77, 0.1612
model-1724421432,1724421485.011, 0.77, 0.1576, 0.7, 0.1861
model-1724421432,1724421485.063, 0.78, 0.1481, 0.76, 0.1724
model-1724421432,1724421485.117, 0.83, 0.1259, 0.84, 0.1235
model-1724421432,1724421485.176, 0.8, 0.1562, 0.76, 0.1473
model-1724421432,1724421485.228, 0.73, 0.1631, 0.73, 0.1816
model-1724421432,1724421485.289, 0.74, 0.1737, 0.75, 0.1803
model-1724421432,1724421485.341, 0.79, 0.1734, 0.74, 0.1554
model-1724421432,1724421485.395, 0.79, 0.1414, 0.78, 0.1464
model-1724421432,1724421485.448, 0.63, 0.2286, 0.76, 0.1628
model-1724421432,1724421485.502, 0.85, 0.1181, 0.79, 0.1422
model-1724421432,1724421485.554, 0.72, 0.168, 0.79, 0.1688
model-1724421432,1724421485.607, 0.8, 0.1354, 0.76, 0.1548
model-1724421432,1724421485.659, 0.79, 0.1378, 0.76, 0.1755
model-1724421432,1724421485.713, 0.76, 0.1649, 0.76, 0.1373
model-1724421432,1724421485.766, 0.76, 0.155, 0.78, 0.1645
model-1724421432,1724421485.819, 0.81, 0.1311, 0.82, 0.1353
model-1724421432,1724421485.87, 0.82, 0.1223, 0.72, 0.1626
model-1724421432,1724421485.924, 0.84, 0.1178, 0.8, 0.1337
model-1724421432,1724421485.977, 0.8, 0.1426, 0.67, 0.1913
model-1724421432,1724421486.03, 0.64, 0.2175, 0.79, 0.12
model-1724421432,1724421486.083, 0.76, 0.1761, 0.79, 0.1356
model-1724421432,1724421486.137, 0.75, 0.1561, 0.75, 0.1621
model-1724421432,1724421486.189, 0.76, 0.1698, 0.69, 0.1974
model-1724421432,1724421486.243, 0.74, 0.1727, 0.72, 0.2025
model-1724421432,1724421486.296, 0.75, 0.1558, 0.83, 0.1258
model-1724421432,1724421486.349, 0.67, 0.1895, 0.76, 0.1756
model-1724421432,1724421486.402, 0.86, 0.123, 0.72, 0.1802
model-1724421432,1724421486.46, 0.76, 0.1622, 0.74, 0.1557
model-1724421432,1724421486.523, 0.81, 0.1316, 0.75, 0.1533
model-1724421432,1724421486.589, 0.78, 0.1675, 0.7, 0.1868
model-1724421432,1724421486.644, 0.74, 0.1756, 0.8, 0.1486
model-1724421432,1724421486.697, 0.83, 0.1303, 0.69, 0.1732
model-1724421432,1724421486.75, 0.78, 0.1384, 0.73, 0.187
model-1724421432,1724421486.809, 0.74, 0.1785, 0.79, 0.1594
model-1724421432,1724421486.873, 0.82, 0.1341, 0.75, 0.1742
model-1724421432,1724421486.927, 0.78, 0.1701, 0.76, 0.1587
model-1724421432,1724421486.979, 0.78, 0.1533, 0.71, 0.1878
model-1724421432,1724421487.033, 0.76, 0.1701, 0.79, 0.1381
model-1724421432,1724421487.085, 0.74, 0.1618, 0.67, 0.2286
model-1724421432,1724421487.139, 0.77, 0.172, 0.82, 0.1352
model-1724421432,1724421487.191, 0.83, 0.1417, 0.83, 0.1388
model-1724421432,1724421487.243, 0.77, 0.1394, 0.79, 0.1633
model-1724421432,1724421487.296, 0.84, 0.1325, 0.77, 0.1661
model-1724421432,1724421487.35, 0.77, 0.15, 0.76, 0.1662
model-1724421432,1724421487.402, 0.72, 0.2046, 0.78, 0.1479
model-1724421432,1724421487.456, 0.75, 0.161, 0.72, 0.1718
model-1724421432,1724421487.507, 0.73, 0.1485, 0.75, 0.1565
model-1724421432,1724421487.56, 0.79, 0.1577, 0.87, 0.1097
model-1724421432,1724421487.612, 0.73, 0.1887, 0.76, 0.1749
model-1724421432,1724421487.666, 0.77, 0.1512, 0.76, 0.1788
model-1724421432,1724421487.718, 0.74, 0.1604, 0.71, 0.167
model-1724421432,1724421487.777, 0.8, 0.1382, 0.76, 0.1691
model-1724421432,1724421487.833, 0.69, 0.1915, 0.75, 0.1689
model-1724421432,1724421487.886, 0.73, 0.1842, 0.75, 0.1782
model-1724421432,1724421487.938, 0.78, 0.1606, 0.73, 0.1732
model-1724421432,1724421488.003, 0.75, 0.1657, 0.81, 0.1426
model-1724421432,1724421488.061, 0.7, 0.1941, 0.79, 0.15
model-1724421432,1724421488.12, 0.83, 0.1307, 0.72, 0.1884
model-1724421432,1724421488.183, 0.79, 0.1487, 0.75, 0.1933
model-1724421432,1724421488.237, 0.75, 0.1493, 0.77, 0.137
model-1724421432,1724421488.29, 0.77, 0.16, 0.73, 0.1825
model-1724421432,1724421488.344, 0.79, 0.1575, 0.81, 0.1444
model-1724421432,1724421488.397, 0.79, 0.1469, 0.72, 0.177
model-1724421432,1724421488.45, 0.89, 0.09, 0.68, 0.1832
model-1724421432,1724421488.502, 0.85, 0.1301, 0.77, 0.1618
model-1724421432,1724421488.556, 0.83, 0.1364, 0.74, 0.1748
model-1724421432,1724421488.608, 0.79, 0.1675, 0.69, 0.2075
model-1724421432,1724421488.662, 0.81, 0.1227, 0.78, 0.1597
model-1724421432,1724421488.715, 0.77, 0.1492, 0.66, 0.2182
model-1724421432,1724421488.769, 0.77, 0.1505, 0.72, 0.1663
model-1724421432,1724421488.821, 0.89, 0.0914, 0.64, 0.2357
model-1724421432,1724421488.878, 0.78, 0.1488, 0.75, 0.1617
model-1724421432,1724421488.931, 0.85, 0.1287, 0.75, 0.1676
model-1724421432,1724421488.985, 0.81, 0.1414, 0.73, 0.1684
model-1724421432,1724421489.041, 0.8, 0.1285, 0.74, 0.1897
model-1724421432,1724421489.1, 0.8, 0.1437, 0.72, 0.169
model-1724421432,1724421489.151, 0.77, 0.1477, 0.75, 0.1843
model-1724421432,1724421489.205, 0.82, 0.1422, 0.72, 0.1812
model-1724421432,1724421489.258, 0.78, 0.1626, 0.81, 0.1369
model-1724421432,1724421489.311, 0.77, 0.166, 0.79, 0.1608
model-1724421432,1724421489.363, 0.71, 0.1801, 0.79, 0.1338
model-1724421432,1724421489.418, 0.83, 0.1262, 0.73, 0.1692
model-1724421432,1724421489.471, 0.84, 0.132, 0.75, 0.1755
model-1724421432,1724421489.524, 0.83, 0.1397, 0.77, 0.1618
model-1724421432,1724421489.577, 0.8, 0.1559, 0.8, 0.1391
model-1724421432,1724421489.642, 0.85, 0.115, 0.73, 0.1769
model-1724421432,1724421489.701, 0.7, 0.17, 0.78, 0.1645
model-1724421432,1724421489.761, 0.84, 0.1245, 0.84, 0.1197
model-1724421432,1724421489.813, 0.81, 0.1449, 0.83, 0.1101
model-1724421432,1724421489.872, 0.78, 0.1566, 0.82, 0.1286
model-1724421432,1724421489.924, 0.81, 0.1298, 0.84, 0.1123
model-1724421432,1724421489.99, 0.8, 0.1339, 0.81, 0.1333
model-1724421432,1724421490.054, 0.76, 0.1434, 0.79, 0.1571
model-1724421432,1724421490.118, 0.75, 0.162, 0.74, 0.1814
model-1724421432,1724421490.175, 0.74, 0.179, 0.77, 0.1421
model-1724421432,1724421490.229, 0.68, 0.1969, 0.7, 0.2078
model-1724421432,1724421490.281, 0.79, 0.1512, 0.77, 0.1693
model-1724421432,1724421490.334, 0.79, 0.1523, 0.75, 0.1641
model-1724421432,1724421490.391, 0.86, 0.1329, 0.78, 0.1544
model-1724421432,1724421490.447, 0.79, 0.1434, 0.83, 0.1329
model-1724421432,1724421490.5, 0.81, 0.1507, 0.73, 0.1627
model-1724421432,1724421490.554, 0.68, 0.2032, 0.8, 0.1474
model-1724421432,1724421490.607, 0.71, 0.1733, 0.83, 0.1227
model-1724421432,1724421490.661, 0.8, 0.147, 0.81, 0.1504
model-1724421432,1724421490.719, 0.79, 0.1493, 0.78, 0.1474
model-1724421432,1724421490.778, 0.83, 0.1369, 0.74, 0.1541
model-1724421432,1724421490.829, 0.82, 0.1453, 0.75, 0.1528
model-1724421432,1724421490.884, 0.77, 0.1644, 0.76, 0.1659
model-1724421432,1724421490.937, 0.82, 0.1358, 0.72, 0.176
model-1724421432,1724421490.991, 0.81, 0.1519, 0.73, 0.1718
model-1724421432,1724421491.043, 0.77, 0.1617, 0.65, 0.236
model-1724421432,1724421491.097, 0.78, 0.1528, 0.85, 0.1214
model-1724421432,1724421491.15, 0.8, 0.1433, 0.75, 0.1716
model-1724421432,1724421491.203, 0.84, 0.1166, 0.79, 0.1516
model-1724421432,1724421491.256, 0.75, 0.1873, 0.84, 0.1326
model-1724421432,1724421491.309, 0.84, 0.1216, 0.85, 0.1361
model-1724421432,1724421491.367, 0.73, 0.1581, 0.76, 0.1657
model-1724421432,1724421491.42, 0.83, 0.1268, 0.77, 0.1522
model-1724421432,1724421491.472, 0.79, 0.1472, 0.76, 0.1472
model-1724421432,1724421491.526, 0.79, 0.1551, 0.8, 0.1434
model-1724421432,1724421491.578, 0.7, 0.1663, 0.75, 0.1568
model-1724421432,1724421491.633, 0.79, 0.1699, 0.7, 0.1803
model-1724421432,1724421491.686, 0.72, 0.2082, 0.74, 0.1652
model-1724421432,1724421491.738, 0.75, 0.1713, 0.69, 0.2033
model-1724421432,1724421491.791, 0.73, 0.1758, 0.81, 0.1505
model-1724421432,1724421491.851, 0.77, 0.1526, 0.77, 0.1699
model-1724421432,1724421491.914, 0.78, 0.1479, 0.68, 0.2001
model-1724421432,1724421491.967, 0.77, 0.1437, 0.82, 0.1377
model-1724421432,1724421492.019, 0.79, 0.143, 0.73, 0.1639
model-1724421432,1724421492.072, 0.78, 0.1481, 0.72, 0.1585
model-1724421432,1724421492.124, 0.77, 0.1671, 0.78, 0.1432
model-1724421432,1724421492.178, 0.79, 0.1461, 0.82, 0.1387
model-1724421432,1724421492.23, 0.78, 0.1581, 0.79, 0.1516
model-1724421432,1724421492.29, 0.76, 0.1767, 0.82, 0.1555
model-1724421432,1724421492.349, 0.72, 0.1645, 0.77, 0.131
model-1724421432,1724421492.402, 0.77, 0.1751, 0.74, 0.1677
model-1724421432,1724421492.454, 0.68, 0.2166, 0.76, 0.1655
model-1724421432,1724421492.508, 0.81, 0.1311, 0.8, 0.1252
model-1724421432,1724421492.561, 0.86, 0.1178, 0.68, 0.1979
model-1724421432,1724421492.622, 0.71, 0.1686, 0.8, 0.1445
model-1724421432,1724421492.68, 0.84, 0.1329, 0.75, 0.1503
model-1724421432,1724421492.733, 0.75, 0.161, 0.8, 0.1291
model-1724421432,1724421492.785, 0.8, 0.1567, 0.75, 0.1732
model-1724421432,1724421492.839, 0.8, 0.1373, 0.77, 0.1598
model-1724421432,1724421492.891, 0.82, 0.1484, 0.72, 0.1683
model-1724421432,1724421492.943, 0.75, 0.17, 0.76, 0.1576
model-1724421432,1724421492.999, 0.83, 0.1402, 0.84, 0.1347
model-1724421432,1724421493.058, 0.79, 0.1508, 0.74, 0.1698
model-1724421432,1724421493.11, 0.78, 0.1589, 0.81, 0.1345
model-1724421432,1724421493.163, 0.75, 0.1706, 0.79, 0.1723
model-1724421432,1724421493.215, 0.77, 0.1652, 0.74, 0.1606
model-1724421432,1724421493.268, 0.79, 0.1372, 0.81, 0.1491
model-1724421432,1724421493.322, 0.86, 0.1113, 0.76, 0.161
model-1724421432,1724421493.381, 0.77, 0.1409, 0.78, 0.1564
model-1724421432,1724421493.433, 0.8, 0.1566, 0.74, 0.1784
model-1724421432,1724421493.487, 0.75, 0.1905, 0.8, 0.1321
model-1724421432,1724421493.559, 0.77, 0.157, 0.7, 0.1748
model-1724421432,1724421493.614, 0.81, 0.1284, 0.76, 0.155
model-1724421432,1724421493.672, 0.81, 0.1398, 0.81, 0.1357
model-1724421432,1724421493.732, 0.82, 0.1444, 0.81, 0.1247
model-1724421432,1724421493.79, 0.88, 0.1113, 0.65, 0.2107
model-1724421432,1724421493.855, 0.73, 0.1752, 0.73, 0.1591
model-1724421432,1724421493.918, 0.71, 0.1795, 0.76, 0.1373
model-1724421432,1724421493.976, 0.71, 0.2259, 0.81, 0.1316
model-1724421432,1724421494.03, 0.82, 0.1525, 0.73, 0.1755
model-1724421432,1724421494.083, 0.78, 0.1692, 0.77, 0.1695
model-1724421432,1724421494.135, 0.69, 0.2205, 0.77, 0.1546
model-1724421432,1724421494.188, 0.82, 0.1497, 0.76, 0.1679
model-1724421432,1724421494.24, 0.83, 0.1209, 0.8, 0.1492
model-1724421432,1724421494.299, 0.68, 0.2108, 0.82, 0.1176
model-1724421432,1724421494.355, 0.73, 0.1681, 0.72, 0.1703
model-1724421432,1724421494.419, 0.82, 0.1405, 0.77, 0.1624
model-1724421432,1724421494.482, 0.79, 0.1617, 0.83, 0.1262
model-1724421432,1724421494.547, 0.79, 0.1522, 0.77, 0.1596
model-1724421432,1724421494.599, 0.82, 0.1238, 0.75, 0.1603
model-1724421432,1724421494.653, 0.8, 0.1519, 0.83, 0.1398
model-1724421432,1724421494.705, 0.72, 0.1855, 0.77, 0.1599
model-1724421432,1724421494.759, 0.83, 0.1283, 0.72, 0.1844
model-1724421432,1724421494.811, 0.78, 0.1606, 0.79, 0.1501
model-1724421432,1724421494.871, 0.81, 0.1574, 0.88, 0.1049
model-1724421432,1724421494.934, 0.82, 0.1409, 0.83, 0.1324
model-1724421432,1724421494.993, 0.73, 0.1641, 0.72, 0.1836
model-1724421432,1724421495.046, 0.86, 0.1214, 0.76, 0.1417
model-1724421432,1724421495.099, 0.83, 0.1243, 0.76, 0.1487
model-1724421432,1724421495.153, 0.78, 0.1708, 0.8, 0.161
model-1724421432,1724421495.206, 0.83, 0.1377, 0.86, 0.1058
model-1724421432,1724421495.26, 0.81, 0.1506, 0.74, 0.174
model-1724421432,1724421495.319, 0.75, 0.1668, 0.77, 0.1425
model-1724421432,1724421495.383, 0.75, 0.163, 0.81, 0.1339
model-1724421432,1724421495.436, 0.78, 0.146, 0.86, 0.1005
model-1724421432,1724421495.489, 0.78, 0.1458, 0.8, 0.1273
model-1724421432,1724421495.542, 0.81, 0.1292, 0.78, 0.1698
model-1724421432,1724421495.594, 0.8, 0.127, 0.82, 0.1201
model-1724421432,1724421495.647, 0.78, 0.1322, 0.75, 0.1735
model-1724421432,1724421495.699, 0.77, 0.1371, 0.83, 0.1416
model-1724421432,1724421495.753, 0.82, 0.1441, 0.78, 0.1547
model-1724421432,1724421495.804, 0.82, 0.1214, 0.82, 0.1295
model-1724421432,1724421495.857, 0.75, 0.1545, 0.82, 0.1244
model-1724421432,1724421495.909, 0.77, 0.1259, 0.74, 0.1603
model-1724421432,1724421495.965, 0.79, 0.1536, 0.72, 0.172
model-1724421432,1724421496.018, 0.75, 0.156, 0.78, 0.1662
model-1724421432,1724421496.072, 0.82, 0.152, 0.77, 0.143
model-1724421432,1724421496.124, 0.81, 0.1553, 0.79, 0.1569
model-1724421432,1724421496.177, 0.81, 0.143, 0.83, 0.1248
model-1724421432,1724421496.229, 0.8, 0.1495, 0.85, 0.1163
model-1724421432,1724421496.283, 0.79, 0.138, 0.83, 0.1503
model-1724421432,1724421496.339, 0.79, 0.1592, 0.83, 0.1308
model-1724421432,1724421496.396, 0.73, 0.1698, 0.8, 0.1488
model-1724421432,1724421496.448, 0.85, 0.1219, 0.74, 0.1679
model-1724421432,1724421496.5, 0.84, 0.1202, 0.7, 0.1797
model-1724421432,1724421496.553, 0.77, 0.1624, 0.81, 0.1286
model-1724421432,1724421496.607, 0.85, 0.1083, 0.84, 0.1315
model-1724421432,1724421496.659, 0.81, 0.1497, 0.77, 0.1772
model-1724421432,1724421496.719, 0.79, 0.1376, 0.82, 0.1317
model-1724421432,1724421496.777, 0.81, 0.1549, 0.81, 0.1367
model-1724421432,1724421496.836, 0.83, 0.0986, 0.72, 0.1989
model-1724421432,1724421496.887, 0.78, 0.151, 0.78, 0.1483
model-1724421432,1724421496.941, 0.84, 0.1413, 0.7, 0.179
model-1724421432,1724421496.998, 0.81, 0.128, 0.81, 0.1394
model-1724421432,1724421497.064, 0.83, 0.1362, 0.85, 0.1457
model-1724421432,1724421497.122, 0.75, 0.1459, 0.79, 0.1361
model-1724421432,1724421497.186, 0.76, 0.1778, 0.79, 0.1516
model-1724421432,1724421497.245, 0.88, 0.0949, 0.81, 0.1462
model-1724421432,1724421497.305, 0.79, 0.145, 0.76, 0.1462
model-1724421432,1724421497.361, 0.81, 0.1517, 0.79, 0.1578
model-1724421432,1724421497.416, 0.8, 0.1371, 0.82, 0.1349
model-1724421432,1724421497.468, 0.85, 0.1266, 0.76, 0.1299
model-1724421432,1724421497.522, 0.86, 0.1181, 0.71, 0.185
model-1724421432,1724421497.575, 0.83, 0.1447, 0.73, 0.1901
model-1724421432,1724421497.614, 0.77, 0.1318, 0.61, 0.2582
model-1724421432,1724421497.67, 0.79, 0.1569, 0.79, 0.1429
model-1724421432,1724421497.723, 0.77, 0.1666, 0.78, 0.1487
model-1724421432,1724421497.777, 0.84, 0.1217, 0.79, 0.1494
model-1724421432,1724421497.835, 0.68, 0.2146, 0.82, 0.1382
model-1724421432,1724421497.895, 0.89, 0.1041, 0.73, 0.2006
model-1724421432,1724421497.947, 0.81, 0.1416, 0.84, 0.1223
model-1724421432,1724421498.001, 0.83, 0.1233, 0.85, 0.1058
model-1724421432,1724421498.053, 0.85, 0.1106, 0.68, 0.209
model-1724421432,1724421498.107, 0.77, 0.1377, 0.78, 0.1567
model-1724421432,1724421498.159, 0.77, 0.1414, 0.78, 0.1502
model-1724421432,1724421498.214, 0.86, 0.1175, 0.67, 0.2104
model-1724421432,1724421498.266, 0.84, 0.114, 0.77, 0.1804
model-1724421432,1724421498.326, 0.86, 0.1031, 0.76, 0.1664
model-1724421432,1724421498.378, 0.83, 0.1313, 0.78, 0.1683
model-1724421432,1724421498.431, 0.71, 0.1931, 0.81, 0.148
model-1724421432,1724421498.483, 0.77, 0.1603, 0.75, 0.1683
model-1724421432,1724421498.537, 0.79, 0.1325, 0.74, 0.1664
model-1724421432,1724421498.589, 0.75, 0.1553, 0.8, 0.1309
model-1724421432,1724421498.643, 0.8, 0.1464, 0.77, 0.1585
model-1724421432,1724421498.695, 0.8, 0.1302, 0.68, 0.1864
model-1724421432,1724421498.756, 0.75, 0.1514, 0.79, 0.1396
model-1724421432,1724421498.809, 0.86, 0.1181, 0.66, 0.2137
model-1724421432,1724421498.868, 0.77, 0.143, 0.78, 0.1321
model-1724421432,1724421498.926, 0.81, 0.1257, 0.79, 0.1507
model-1724421432,1724421498.98, 0.77, 0.1562, 0.84, 0.1155
model-1724421432,1724421499.033, 0.76, 0.1583, 0.73, 0.1767
model-1724421432,1724421499.086, 0.8, 0.1365, 0.76, 0.1634
model-1724421432,1724421499.138, 0.79, 0.13, 0.8, 0.1299
model-1724421432,1724421499.203, 0.74, 0.1648, 0.66, 0.2063
model-1724421432,1724421499.26, 0.83, 0.1185, 0.78, 0.15
model-1724421432,1724421499.313, 0.78, 0.155, 0.68, 0.2088
model-1724421432,1724421499.371, 0.79, 0.1535, 0.79, 0.1508
model-1724421432,1724421499.425, 0.82, 0.1512, 0.74, 0.1698
model-1724421432,1724421499.478, 0.79, 0.1466, 0.79, 0.1506
model-1724421432,1724421499.532, 0.71, 0.189, 0.75, 0.1623
model-1724421432,1724421499.584, 0.84, 0.1247, 0.82, 0.1432
model-1724421432,1724421499.638, 0.84, 0.131, 0.76, 0.1573
model-1724421432,1724421499.69, 0.86, 0.1155, 0.76, 0.1574
model-1724421432,1724421499.743, 0.81, 0.1332, 0.72, 0.1807
model-1724421432,1724421499.795, 0.72, 0.1952, 0.78, 0.1558
model-1724421432,1724421499.849, 0.77, 0.1558, 0.86, 0.1124
model-1724421432,1724421499.902, 0.85, 0.1297, 0.79, 0.1463
model-1724421432,1724421499.955, 0.79, 0.1472, 0.86, 0.1147
model-1724421432,1724421500.007, 0.76, 0.167, 0.79, 0.1478
model-1724421432,1724421500.06, 0.8, 0.1348, 0.83, 0.1254
model-1724421432,1724421500.113, 0.74, 0.1488, 0.76, 0.1609
model-1724421432,1724421500.167, 0.83, 0.1227, 0.79, 0.1495
model-1724421432,1724421500.22, 0.7, 0.1833, 0.76, 0.1585
